Train_No,Start_Time,End_Time,Total_Distance,Journey_Duration_Hours,Route_Category
33718,1900-01-01 09:23:00,1900-01-01 10:09:00,32,0.7666666666666667,Short
33719,1900-01-01 00:00:00,1900-01-01 00:00:00,32,0.0,Short
33720,1900-01-01 10:20:00,1900-01-01 11:05:00,32,0.75,Short
33721,1900-01-01 10:22:00,1900-01-01 11:06:00,32,0.7333333333333333,Short
33722,1900-01-01 12:20:00,1900-01-01 13:00:00,32,0.6666666666666666,Short
33723,1900-01-01 11:20:00,1900-01-01 12:05:00,32,0.75,Short
33724,1900-01-01 13:00:00,1900-01-01 13:45:00,32,0.75,Short
33725,1900-01-01 14:20:00,1900-01-01 15:05:00,32,0.75,Short
33726,1900-01-01 14:15:00,1900-01-01 14:57:00,32,0.7,Short
33727,1900-01-01 15:25:00,1900-01-01 16:10:00,32,0.75,Short
33728,1900-01-01 15:20:00,1900-01-01 16:03:00,32,0.7166666666666667,Short
33729,1900-01-01 16:34:00,1900-01-01 17:20:00,32,0.7666666666666667,Short
33730,1900-01-01 16:30:00,1900-01-01 17:12:00,32,0.7,Short
33731,1900-01-01 18:05:00,1900-01-01 18:50:00,32,0.75,Short
33732,1900-01-01 18:00:00,1900-01-01 18:42:00,32,0.7,Short
33733,1900-01-01 18:50:00,1900-01-01 19:32:00,32,0.7,Short
33734,1900-01-01 19:36:00,1900-01-01 20:17:00,32,0.6833333333333333,Short
33735,1900-01-01 19:40:00,1900-01-01 20:26:00,32,0.7666666666666667,Short
33736,1900-01-01 20:54:00,1900-01-01 21:37:00,32,0.7166666666666667,Short
33737,1900-01-01 20:58:00,1900-01-01 21:43:00,32,0.75,Short
33738,1900-01-01 23:09:00,1900-01-01 23:52:00,32,0.7166666666666667,Short
33739,1900-01-01 23:12:00,1900-01-01 23:58:00,32,0.7666666666666667,Short
33751,1900-01-01 12:36:00,1900-01-01 13:45:00,52,1.15,Short
33752,1900-01-01 11:16:00,1900-01-01 12:28:00,52,1.2,Short
33801,1900-01-01 17:30:00,1900-01-01 19:26:00,79,1.9333333333333333,Short
33802,1900-01-01 07:15:00,1900-01-01 09:15:00,79,2.0,Short
33811,1900-01-01 03:15:00,1900-01-01 05:02:00,79,1.7833333333333334,Short
33812,1900-01-01 02:58:00,1900-01-01 05:05:00,79,2.1166666666666667,Short
33813,1900-01-01 04:15:00,1900-01-01 06:08:00,79,1.8833333333333333,Short
33814,1900-01-01 04:25:00,1900-01-01 06:17:00,79,1.8666666666666667,Short
33815,1900-01-01 04:55:00,1900-01-01 06:50:00,79,1.9166666666666667,Short
33816,1900-01-01 05:15:00,1900-01-01 07:05:00,79,1.8333333333333333,Short
33817,1900-01-01 05:56:00,1900-01-01 07:45:00,79,1.8166666666666667,Short
33818,1900-01-01 05:40:00,1900-01-01 07:36:00,79,1.9333333333333333,Short
33819,1900-01-01 07:10:00,1900-01-01 09:10:00,79,2.0,Short
33820,1900-01-01 06:15:00,1900-01-01 08:05:00,79,1.8333333333333333,Short
33821,1900-01-01 08:10:00,1900-01-01 10:05:00,79,1.9166666666666667,Short
33822,1900-01-01 06:50:00,1900-01-01 08:48:00,79,1.9666666666666666,Short
33823,1900-01-01 08:42:00,1900-01-01 10:37:00,79,1.9166666666666667,Short
33824,1900-01-01 08:08:00,1900-01-01 10:05:00,79,1.95,Short
33825,1900-01-01 10:05:00,1900-01-01 12:00:00,79,1.9166666666666667,Short
33826,1900-01-01 08:32:00,1900-01-01 10:30:00,79,1.9666666666666666,Short
33827,1900-01-01 11:28:00,1900-01-01 13:25:00,79,1.95,Short
33828,1900-01-01 09:05:00,1900-01-01 11:05:00,79,2.0,Short
33829,1900-01-01 12:27:00,1900-01-01 14:20:00,79,1.8833333333333333,Short
33830,1900-01-01 10:28:00,1900-01-01 12:30:00,79,2.033333333333333,Short
33831,1900-01-01 12:47:00,1900-01-01 14:40:00,79,1.8833333333333333,Short
33832,1900-01-01 11:30:00,1900-01-01 13:58:00,79,2.466666666666667,Short
33833,1900-01-01 13:55:00,1900-01-01 15:50:00,79,1.9166666666666667,Short
33834,1900-01-01 12:47:00,1900-01-01 14:45:00,79,1.9666666666666666,Short
33835,1900-01-01 15:10:00,1900-01-01 17:05:00,79,1.9166666666666667,Short
33836,1900-01-01 14:12:00,1900-01-01 16:05:00,79,1.8833333333333333,Short
33837,1900-01-01 15:50:00,1900-01-01 17:45:00,79,1.9166666666666667,Short
33838,1900-01-01 14:55:00,1900-01-01 16:48:00,79,1.8833333333333333,Short
33839,1900-01-01 16:42:00,1900-01-01 18:35:00,79,1.8833333333333333,Short
33840,1900-01-01 15:22:00,1900-01-01 17:20:00,79,1.9666666666666666,Short
33841,1900-01-01 17:10:00,1900-01-01 19:05:00,79,1.9166666666666667,Short
33842,1900-01-01 16:55:00,1900-01-01 18:50:00,79,1.9166666666666667,Short
33843,1900-01-01 17:45:00,1900-01-01 19:45:00,79,2.0,Short
33844,1900-01-01 17:30:00,1900-01-01 19:30:00,79,2.0,Short
33845,1900-01-01 18:36:00,1900-01-01 20:30:00,79,1.9,Short
33846,1900-01-01 18:28:00,1900-01-01 20:25:00,79,1.95,Short
33847,1900-01-01 18:55:00,1900-01-01 20:50:00,79,1.9166666666666667,Short
33848,1900-01-01 18:57:00,1900-01-01 20:53:00,79,1.9333333333333333,Short
33849,1900-01-01 19:25:00,1900-01-01 21:25:00,79,2.0,Short
33850,1900-01-01 19:40:00,1900-01-01 21:37:00,79,1.95,Short
33851,1900-01-01 20:05:00,1900-01-01 22:00:00,79,1.9166666666666667,Short
33852,1900-01-01 20:40:00,1900-01-01 22:40:00,79,2.0,Short
33853,1900-01-01 21:02:00,1900-01-01 22:55:00,79,1.8833333333333333,Short
33854,1900-01-01 21:15:00,1900-01-01 23:10:00,79,1.9166666666666667,Short
33855,1900-01-01 21:45:00,1900-01-01 23:40:00,79,1.9166666666666667,Short
33856,1900-01-01 21:35:00,1900-01-01 23:30:00,79,1.9166666666666667,Short
33857,1900-01-01 22:32:00,1900-01-01 00:25:00,79,1.8833333333333329,Short
33858,1900-01-01 22:40:00,1900-01-01 00:30:00,79,1.8333333333333321,Short
33859,1900-01-01 22:58:00,1900-01-01 00:50:00,79,1.8666666666666671,Short
33860,1900-01-01 16:15:00,1900-01-01 18:12:00,79,1.95,Short
33861,1900-01-01 23:40:00,1900-01-01 01:35:00,79,1.9166666666666679,Short
33863,1900-01-01 14:25:00,1900-01-01 16:25:00,79,2.0,Short
33895,1900-01-01 15:32:00,1900-01-01 17:02:00,65,1.5,Short
33896,1900-01-01 18:15:00,1900-01-01 19:50:00,65,1.5833333333333333,Short
34052,1900-01-01 05:52:00,1900-01-01 07:52:00,67,2.0,Short
34054,1900-01-01 18:38:00,1900-01-01 20:42:00,67,2.066666666666667,Short
34056,1900-01-01 11:07:00,1900-01-01 13:40:00,82,2.55,Short
34062,1900-01-01 10:47:00,1900-01-01 14:14:00,120,3.45,Short
34111,1900-01-01 04:40:00,1900-01-01 05:30:00,30,0.8333333333333334,Short
34112,1900-01-01 03:40:00,1900-01-01 04:30:00,30,0.8333333333333334,Short
34113,1900-01-01 05:45:00,1900-01-01 06:42:00,30,0.95,Short
34114,1900-01-01 04:36:00,1900-01-01 05:30:00,30,0.9,Short
34115,1900-01-01 06:35:00,1900-01-01 07:30:00,30,0.9166666666666666,Short
34116,1900-01-01 05:32:00,1900-01-01 06:25:00,30,0.8833333333333333,Short
34117,1900-01-01 08:05:00,1900-01-01 09:02:00,30,0.95,Short
34118,1900-01-01 06:10:00,1900-01-01 07:03:00,30,0.8833333333333333,Short
34119,1900-01-01 08:25:00,1900-01-01 09:20:00,30,0.9166666666666666,Short
34120,1900-01-01 07:20:00,1900-01-01 08:15:00,30,0.9166666666666666,Short
34121,1900-01-01 09:06:00,1900-01-01 09:59:00,30,0.8833333333333333,Short
34122,1900-01-01 08:10:00,1900-01-01 08:58:00,30,0.8,Short
34123,1900-01-01 09:37:00,1900-01-01 10:32:00,30,0.9166666666666666,Short
34124,1900-01-01 08:35:00,1900-01-01 09:26:00,30,0.85,Short
34125,1900-01-01 10:23:00,1900-01-01 11:15:00,30,0.8666666666666667,Short
34126,1900-01-01 09:22:00,1900-01-01 10:15:00,30,0.8833333333333333,Short
34127,1900-01-01 10:55:00,1900-01-01 11:50:00,30,0.9166666666666666,Short
34128,1900-01-01 09:45:00,1900-01-01 10:40:00,30,0.9166666666666666,Short
34129,1900-01-01 11:23:00,1900-01-01 12:20:00,30,0.95,Short
34130,1900-01-01 10:18:00,1900-01-01 11:12:00,30,0.9,Short
34131,1900-01-01 11:58:00,1900-01-01 13:02:00,30,1.0666666666666667,Short
34132,1900-01-01 10:50:00,1900-01-01 11:45:00,30,0.9166666666666666,Short
34133,1900-01-01 12:34:00,1900-01-01 13:28:00,30,0.9,Short
34134,1900-01-01 11:32:00,1900-01-01 12:25:00,30,0.8833333333333333,Short
34135,1900-01-01 12:57:00,1900-01-01 13:52:00,30,0.9166666666666666,Short
34136,1900-01-01 11:56:00,1900-01-01 12:49:00,30,0.8833333333333333,Short
34137,1900-01-01 13:30:00,1900-01-01 14:20:00,30,0.8333333333333334,Short
34138,1900-01-01 12:18:00,1900-01-01 13:10:00,30,0.8666666666666667,Short
34139,1900-01-01 14:20:00,1900-01-01 15:12:00,30,0.8666666666666667,Short
34140,1900-01-01 13:15:00,1900-01-01 14:10:00,30,0.9166666666666666,Short
34141,1900-01-01 14:58:00,1900-01-01 15:52:00,30,0.9,Short
34142,1900-01-01 13:55:00,1900-01-01 14:47:00,30,0.8666666666666667,Short
34143,1900-01-01 15:32:00,1900-01-01 16:25:00,30,0.8833333333333333,Short
34144,1900-01-01 14:32:00,1900-01-01 15:23:00,30,0.85,Short
34145,1900-01-01 16:19:00,1900-01-01 17:08:00,30,0.8166666666666667,Short
34146,1900-01-01 15:08:00,1900-01-01 16:02:00,30,0.9,Short
34147,1900-01-01 17:00:00,1900-01-01 17:50:00,30,0.8333333333333334,Short
34148,1900-01-01 15:57:00,1900-01-01 16:49:00,30,0.8666666666666667,Short
34149,1900-01-01 18:13:00,1900-01-01 19:04:00,30,0.85,Short
34150,1900-01-01 16:30:00,1900-01-01 17:26:00,30,0.9333333333333333,Short
34151,1900-01-01 19:00:00,1900-01-01 19:55:00,30,0.9166666666666666,Short
34152,1900-01-01 17:00:00,1900-01-01 17:55:00,30,0.9166666666666666,Short
34153,1900-01-01 19:28:00,1900-01-01 20:22:00,30,0.9,Short
34154,1900-01-01 17:45:00,1900-01-01 18:40:00,30,0.9166666666666666,Short
34155,1900-01-01 20:12:00,1900-01-01 21:04:00,30,0.8666666666666667,Short
34156,1900-01-01 18:25:00,1900-01-01 19:20:00,30,0.9166666666666666,Short
34157,1900-01-01 20:55:00,1900-01-01 21:49:00,30,0.9,Short
34158,1900-01-01 19:12:00,1900-01-01 20:04:00,30,0.8666666666666667,Short
34159,1900-01-01 21:40:00,1900-01-01 22:35:00,30,0.9166666666666666,Short
34160,1900-01-01 20:35:00,1900-01-01 21:30:00,30,0.9166666666666666,Short
34161,1900-01-01 22:18:00,1900-01-01 23:06:00,30,0.8,Short
34162,1900-01-01 21:15:00,1900-01-01 22:08:00,30,0.8833333333333333,Short
34163,1900-01-01 23:03:00,1900-01-01 23:55:00,30,0.8666666666666667,Short
34164,1900-01-01 22:02:00,1900-01-01 22:55:00,30,0.8833333333333333,Short
34165,1900-01-01 23:55:00,1900-01-01 00:43:00,30,0.8000000000000007,Short
34166,1900-01-01 23:00:00,1900-01-01 23:48:00,30,0.8,Short
34311,1900-01-01 21:15:00,1900-01-01 21:30:00,8,0.25,Short
34312,1900-01-01 08:55:00,1900-01-01 09:10:00,8,0.25,Short
34313,1900-01-01 22:00:00,1900-01-01 22:15:00,8,0.25,Short
34331,1900-01-01 08:20:00,1900-01-01 09:12:00,36,0.8666666666666667,Short
34332,1900-01-01 18:30:00,1900-01-01 19:25:00,36,0.9166666666666666,Short
34334,1900-01-01 07:15:00,1900-01-01 08:10:00,36,0.9166666666666666,Short
34351,1900-01-01 06:24:00,1900-01-01 07:10:00,29,0.7666666666666667,Short
34352,1900-01-01 04:50:00,1900-01-01 05:32:00,28,0.7,Short
34353,1900-01-01 07:55:00,1900-01-01 08:38:00,29,0.7166666666666667,Short
34354,1900-01-01 05:30:00,1900-01-01 06:12:00,29,0.7,Short
34355,1900-01-01 21:55:00,1900-01-01 22:32:00,29,0.6166666666666667,Short
34356,1900-01-01 05:57:00,1900-01-01 06:38:00,29,0.6833333333333333,Short
34358,1900-01-01 06:40:00,1900-01-01 07:20:00,29,0.6666666666666666,Short
34360,1900-01-01 07:20:00,1900-01-01 08:02:00,28,0.7,Short
34411,1900-01-01 04:30:00,1900-01-01 05:02:00,16,0.5333333333333333,Short
34412,1900-01-01 04:15:00,1900-01-01 04:43:00,16,0.4666666666666667,Short
34413,1900-01-01 07:20:00,1900-01-01 07:54:00,16,0.5666666666666667,Short
34414,1900-01-01 08:20:00,1900-01-01 08:52:00,16,0.5333333333333333,Short
34415,1900-01-01 08:42:00,1900-01-01 09:15:00,16,0.55,Short
34416,1900-01-01 08:40:00,1900-01-01 09:12:00,16,0.5333333333333333,Short
34417,1900-01-01 09:22:00,1900-01-01 09:54:00,16,0.5333333333333333,Short
34418,1900-01-01 09:30:00,1900-01-01 10:01:00,16,0.5166666666666667,Short
34419,1900-01-01 10:11:00,1900-01-01 10:44:00,16,0.55,Short
34420,1900-01-01 09:50:00,1900-01-01 10:22:00,16,0.5333333333333333,Short
34421,1900-01-01 14:35:00,1900-01-01 15:07:00,16,0.5333333333333333,Short
34422,1900-01-01 10:30:00,1900-01-01 11:02:00,16,0.5333333333333333,Short
34423,1900-01-01 16:05:00,1900-01-01 16:37:00,16,0.5333333333333333,Short
34424,1900-01-01 10:45:00,1900-01-01 11:17:00,16,0.5333333333333333,Short
34425,1900-01-01 17:05:00,1900-01-01 17:38:00,16,0.55,Short
34426,1900-01-01 10:55:00,1900-01-01 11:24:00,16,0.48333333333333334,Short
34427,1900-01-01 17:40:00,1900-01-01 18:15:00,16,0.5833333333333334,Short
34428,1900-01-01 11:08:00,1900-01-01 11:39:00,16,0.5166666666666667,Short
34429,1900-01-01 18:04:00,1900-01-01 18:37:00,16,0.55,Short
34430,1900-01-01 13:47:00,1900-01-01 14:20:00,16,0.55,Short
34431,1900-01-01 19:17:00,1900-01-01 19:50:00,16,0.55,Short
34432,1900-01-01 17:20:00,1900-01-01 17:49:00,16,0.48333333333333334,Short
34434,1900-01-01 18:30:00,1900-01-01 19:00:00,16,0.5,Short
34436,1900-01-01 22:27:00,1900-01-01 22:57:00,16,0.5,Short
34501,1900-01-01 08:33:00,1900-01-01 09:48:00,45,1.25,Short
34502,1900-01-01 18:20:00,1900-01-01 19:35:00,45,1.25,Short
34511,1900-01-01 03:50:00,1900-01-01 05:10:00,45,1.3333333333333333,Short
34512,1900-01-01 05:45:00,1900-01-01 06:57:00,45,1.2,Short
34513,1900-01-01 04:32:00,1900-01-01 05:47:00,45,1.25,Short
34514,1900-01-01 06:30:00,1900-01-01 07:44:00,45,1.2333333333333334,Short
34515,1900-01-01 05:17:00,1900-01-01 06:35:00,45,1.3,Short
34516,1900-01-01 07:42:00,1900-01-01 08:56:00,45,1.2333333333333334,Short
34517,1900-01-01 06:00:00,1900-01-01 07:17:00,45,1.2833333333333334,Short
34518,1900-01-01 08:28:00,1900-01-01 09:44:00,45,1.2666666666666666,Short
34519,1900-01-01 06:55:00,1900-01-01 08:15:00,45,1.3333333333333333,Short
34520,1900-01-01 09:10:00,1900-01-01 10:25:00,45,1.25,Short
34521,1900-01-01 07:23:00,1900-01-01 08:37:00,45,1.2333333333333334,Short
34522,1900-01-01 10:24:00,1900-01-01 11:40:00,45,1.2666666666666666,Short
34523,1900-01-01 08:15:00,1900-01-01 09:30:00,45,1.25,Short
34524,1900-01-01 11:25:00,1900-01-01 12:40:00,45,1.25,Short
34525,1900-01-01 09:08:00,1900-01-01 10:22:00,45,1.2333333333333334,Short
34526,1900-01-01 12:10:00,1900-01-01 13:25:00,45,1.25,Short
34527,1900-01-01 10:05:00,1900-01-01 11:20:00,45,1.25,Short
34528,1900-01-01 13:40:00,1900-01-01 14:55:00,45,1.25,Short
34529,1900-01-01 10:50:00,1900-01-01 12:05:00,45,1.25,Short
34530,1900-01-01 14:02:00,1900-01-01 15:15:00,45,1.2166666666666666,Short
34531,1900-01-01 12:05:00,1900-01-01 13:23:00,45,1.3,Short
34532,1900-01-01 14:48:00,1900-01-01 16:04:00,45,1.2666666666666666,Short
34533,1900-01-01 13:10:00,1900-01-01 14:40:00,45,1.5,Short
34534,1900-01-01 15:33:00,1900-01-01 16:50:00,45,1.2833333333333334,Short
34535,1900-01-01 14:00:00,1900-01-01 15:17:00,45,1.2833333333333334,Short
34536,1900-01-01 16:35:00,1900-01-01 17:50:00,45,1.25,Short
34537,1900-01-01 15:08:00,1900-01-01 16:20:00,45,1.2,Short
34538,1900-01-01 17:15:00,1900-01-01 18:30:00,45,1.25,Short
34539,1900-01-01 15:45:00,1900-01-01 17:02:00,45,1.2833333333333334,Short
34540,1900-01-01 17:52:00,1900-01-01 19:07:00,45,1.25,Short
34541,1900-01-01 16:14:00,1900-01-01 17:30:00,45,1.2666666666666666,Short
34542,1900-01-01 18:38:00,1900-01-01 19:52:00,45,1.2333333333333334,Short
34543,1900-01-01 17:08:00,1900-01-01 18:25:00,45,1.2833333333333334,Short
34544,1900-01-01 19:30:00,1900-01-01 20:44:00,45,1.2333333333333334,Short
34545,1900-01-01 18:18:00,1900-01-01 19:35:00,45,1.2833333333333334,Short
34546,1900-01-01 20:10:00,1900-01-01 21:25:00,45,1.25,Short
34547,1900-01-01 18:45:00,1900-01-01 20:02:00,45,1.2833333333333334,Short
34548,1900-01-01 20:48:00,1900-01-01 22:02:00,45,1.2333333333333334,Short
34549,1900-01-01 19:20:00,1900-01-01 20:34:00,45,1.2333333333333334,Short
34550,1900-01-01 21:36:00,1900-01-01 22:57:00,45,1.35,Short
34551,1900-01-01 20:05:00,1900-01-01 21:20:00,45,1.25,Short
34552,1900-01-01 22:35:00,1900-01-01 23:49:00,45,1.2333333333333334,Short
34553,1900-01-01 21:05:00,1900-01-01 22:20:00,45,1.25,Short
34554,1900-01-01 23:18:00,1900-01-01 00:30:00,45,1.1999999999999993,Short
34555,1900-01-01 21:35:00,1900-01-01 22:50:00,45,1.25,Short
34557,1900-01-01 22:20:00,1900-01-01 23:36:00,45,1.2666666666666666,Short
34601,1900-01-01 09:42:00,1900-01-01 10:27:00,24,0.75,Short
34602,1900-01-01 17:35:00,1900-01-01 18:17:00,24,0.7,Short
34611,1900-01-01 06:13:00,1900-01-01 07:00:00,24,0.7833333333333333,Short
34612,1900-01-01 05:05:00,1900-01-01 05:47:00,24,0.7,Short
34613,1900-01-01 06:58:00,1900-01-01 07:45:00,24,0.7833333333333333,Short
34614,1900-01-01 06:02:00,1900-01-01 06:44:00,24,0.7,Short
34615,1900-01-01 07:35:00,1900-01-01 08:22:00,24,0.7833333333333333,Short
34616,1900-01-01 06:40:00,1900-01-01 07:25:00,24,0.75,Short
34617,1900-01-01 07:58:00,1900-01-01 08:45:00,24,0.7833333333333333,Short
34618,1900-01-01 07:08:00,1900-01-01 07:50:00,24,0.7,Short
34619,1900-01-01 08:22:00,1900-01-01 09:08:00,24,0.7666666666666667,Short
34620,1900-01-01 07:30:00,1900-01-01 08:14:00,24,0.7333333333333333,Short
34621,1900-01-01 08:58:00,1900-01-01 09:43:00,24,0.75,Short
34622,1900-01-01 08:00:00,1900-01-01 08:45:00,24,0.75,Short
34623,1900-01-01 09:24:00,1900-01-01 10:10:00,24,0.7666666666666667,Short
34624,1900-01-01 08:50:00,1900-01-01 09:35:00,24,0.75,Short
34625,1900-01-01 09:50:00,1900-01-01 10:38:00,24,0.8,Short
34626,1900-01-01 09:40:00,1900-01-01 10:22:00,24,0.7,Short
34627,1900-01-01 10:40:00,1900-01-01 11:27:00,24,0.7833333333333333,Short
34628,1900-01-01 10:12:00,1900-01-01 10:56:00,24,0.7333333333333333,Short
34629,1900-01-01 11:08:00,1900-01-01 11:55:00,24,0.7833333333333333,Short
34630,1900-01-01 11:15:00,1900-01-01 12:00:00,24,0.75,Short
34631,1900-01-01 12:10:00,1900-01-01 12:57:00,24,0.7833333333333333,Short
34632,1900-01-01 12:25:00,1900-01-01 13:09:00,24,0.7333333333333333,Short
34633,1900-01-01 13:18:00,1900-01-01 14:05:00,24,0.7833333333333333,Short
34634,1900-01-01 13:32:00,1900-01-01 14:17:00,24,0.75,Short
34635,1900-01-01 14:40:00,1900-01-01 15:27:00,24,0.7833333333333333,Short
34636,1900-01-01 15:02:00,1900-01-01 15:47:00,24,0.75,Short
34637,1900-01-01 16:10:00,1900-01-01 16:57:00,24,0.7833333333333333,Short
34638,1900-01-01 16:18:00,1900-01-01 17:02:00,24,0.7333333333333333,Short
34639,1900-01-01 17:10:00,1900-01-01 17:57:00,24,0.7833333333333333,Short
34640,1900-01-01 17:05:00,1900-01-01 17:49:00,24,0.7333333333333333,Short
34641,1900-01-01 17:58:00,1900-01-01 18:44:00,24,0.7666666666666667,Short
34642,1900-01-01 17:40:00,1900-01-01 18:25:00,24,0.75,Short
34643,1900-01-01 18:42:00,1900-01-01 19:30:00,24,0.8,Short
34644,1900-01-01 19:18:00,1900-01-01 20:02:00,24,0.7333333333333333,Short
34645,1900-01-01 19:43:00,1900-01-01 20:28:00,24,0.75,Short
34646,1900-01-01 20:00:00,1900-01-01 20:45:00,24,0.75,Short
34647,1900-01-01 20:40:00,1900-01-01 21:27:00,24,0.7833333333333333,Short
34648,1900-01-01 20:40:00,1900-01-01 21:25:00,24,0.75,Short
34711,1900-01-01 03:00:00,1900-01-01 04:50:00,61,1.8333333333333333,Short
34712,1900-01-01 04:00:00,1900-01-01 05:36:00,61,1.6,Short
34713,1900-01-01 03:35:00,1900-01-01 05:20:00,61,1.75,Short
34714,1900-01-01 04:30:00,1900-01-01 06:10:00,61,1.6666666666666667,Short
34715,1900-01-01 04:15:00,1900-01-01 05:58:00,61,1.7166666666666666,Short
34716,1900-01-01 05:12:00,1900-01-01 06:52:00,61,1.6666666666666667,Short
34717,1900-01-01 04:44:00,1900-01-01 06:20:00,61,1.6,Short
34718,1900-01-01 05:55:00,1900-01-01 07:33:00,61,1.6333333333333333,Short
34719,1900-01-01 05:44:00,1900-01-01 07:23:00,61,1.65,Short
34720,1900-01-01 07:14:00,1900-01-01 08:56:00,61,1.7,Short
34721,1900-01-01 06:28:00,1900-01-01 08:08:00,61,1.6666666666666667,Short
34722,1900-01-01 08:15:00,1900-01-01 09:57:00,61,1.7,Short
34723,1900-01-01 07:10:00,1900-01-01 08:52:00,61,1.7,Short
34724,1900-01-01 09:16:00,1900-01-01 10:58:00,61,1.7,Short
34725,1900-01-01 07:55:00,1900-01-01 09:37:00,61,1.7,Short
34726,1900-01-01 11:02:00,1900-01-01 12:42:00,61,1.6666666666666667,Short
34727,1900-01-01 08:35:00,1900-01-01 10:17:00,61,1.7,Short
34728,1900-01-01 11:50:00,1900-01-01 13:30:00,61,1.6666666666666667,Short
34729,1900-01-01 09:26:00,1900-01-01 11:03:00,61,1.6166666666666667,Short
34730,1900-01-01 12:50:00,1900-01-01 14:30:00,61,1.6666666666666667,Short
34731,1900-01-01 10:30:00,1900-01-01 12:15:00,61,1.75,Short
34732,1900-01-01 14:20:00,1900-01-01 16:00:00,61,1.6666666666666667,Short
34733,1900-01-01 11:27:00,1900-01-01 13:17:00,61,1.8333333333333333,Short
34734,1900-01-01 15:15:00,1900-01-01 16:57:00,61,1.7,Short
34735,1900-01-01 13:10:00,1900-01-01 14:50:00,61,1.6666666666666667,Short
34736,1900-01-01 15:50:00,1900-01-01 17:34:00,61,1.7333333333333334,Short
34737,1900-01-01 13:58:00,1900-01-01 15:37:00,61,1.65,Short
34738,1900-01-01 16:48:00,1900-01-01 18:30:00,61,1.7,Short
34739,1900-01-01 15:08:00,1900-01-01 16:46:00,61,1.6333333333333333,Short
34740,1900-01-01 17:28:00,1900-01-01 19:10:00,61,1.7,Short
34741,1900-01-01 16:23:00,1900-01-01 18:04:00,61,1.6833333333333333,Short
34742,1900-01-01 18:15:00,1900-01-01 19:58:00,61,1.7166666666666666,Short
34743,1900-01-01 17:10:00,1900-01-01 18:55:00,61,1.75,Short
34744,1900-01-01 18:57:00,1900-01-01 20:36:00,61,1.65,Short
34745,1900-01-01 18:05:00,1900-01-01 19:44:00,61,1.65,Short
34746,1900-01-01 19:35:00,1900-01-01 21:15:00,61,1.6666666666666667,Short
34747,1900-01-01 18:38:00,1900-01-01 20:17:00,61,1.65,Short
34748,1900-01-01 21:00:00,1900-01-01 22:40:00,61,1.6666666666666667,Short
34749,1900-01-01 19:35:00,1900-01-01 21:14:00,61,1.65,Short
34750,1900-01-01 21:45:00,1900-01-01 23:25:00,61,1.6666666666666667,Short
34751,1900-01-01 20:12:00,1900-01-01 21:55:00,61,1.7166666666666666,Short
34752,1900-01-01 22:20:00,1900-01-01 00:00:00,61,1.6666666666666679,Short
34753,1900-01-01 20:48:00,1900-01-01 22:28:00,61,1.6666666666666667,Short
34754,1900-01-01 23:05:00,1900-01-01 00:43:00,61,1.6333333333333329,Short
34755,1900-01-01 21:45:00,1900-01-01 23:30:00,61,1.75,Short
34757,1900-01-01 22:20:00,1900-01-01 00:02:00,61,1.6999999999999993,Short
34782,1900-01-01 20:30:00,1900-01-01 22:56:00,94,2.433333333333333,Short
34791,1900-01-01 04:10:00,1900-01-01 06:52:00,108,2.7,Short
34792,1900-01-01 13:20:00,1900-01-01 16:02:00,108,2.7,Short
34793,1900-01-01 16:33:00,1900-01-01 19:18:00,108,2.75,Short
34794,1900-01-01 21:30:00,1900-01-01 00:15:00,108,2.75,Short
34811,1900-01-01 03:00:00,1900-01-01 04:45:00,59,1.75,Short
34812,1900-01-01 03:54:00,1900-01-01 05:20:00,59,1.4333333333333333,Short
34813,1900-01-01 04:00:00,1900-01-01 05:35:00,59,1.5833333333333333,Short
